Date,Stratum,Landsat,Guzinski,row,col
2019_05_17,0_1th,2.9369993,1.8546854,4485,4975
2019_05_17,0_1th,0.6087526,2.4218962,4538,4895
2019_05_17,0_1th,4.445266,2.664496,10024,9503
2019_05_17,0_1th,1.7121023,2.2904165,8316,10151
2019_05_17,0_1th,2.960285,2.6408756,4026,3591
2019_05_17,0_1th,1.2964991,2.33409,3848,6240
2019_05_17,0_1th,0.47139582,2.214711,9907,8485
2019_05_17,0_1th,2.7312593,2.3505514,2464,2717
2019_05_17,0_1th,1.2965071,1.1004645,4036,3402
2019_05_17,0_1th,1.2256205,2.6593456,3991,2454
2019_05_17,0_1th,3.8000002,2.588725,6182,5249
2019_05_17,0_1th,1.028377,2.7434564,3232,3883
2019_05_17,0_1th,3.8388135,0.8151558,9026,11885
2019_05_17,0_1th,2.0616152,1.7686825,11112,8299
2019_05_17,0_1th,3.674116,1.3631775,9954,11125
2019_05_17,0_1th,2.559346,2.3500206,3634,3914
2019_05_17,0_1th,0.3021147,2.650793,4334,5417
2019_05_17,0_1th,3.7546077,2.6454206,7598,7440
2019_05_17,0_1th,0.76381624,2.6128983,11148,7058
2019_05_17,0_1th,1.8094723,1.2370883,4015,3291
2019_05_17,0_1th,3.4850707,2.2114017,11186,11697
2019_05_17,0_1th,2.6751354,1.7291715,5994,5140
2019_05_17,0_1th,3.712408,2.4862103,11126,8219
2019_05_17,0_1th,1.7657497,2.497368,10500,11606
2019_05_17,0_1th,1.5692859,2.4548113,8385,10731
2019_05_17,0_1th,2.4706397,2.5932958,6025,5426
2019_05_17,0_1th,1.7068583,2.3355007,4384,6942
2019_05_17,0_1th,2.6164162,2.2603095,4390,4997
2019_05_17,0_1th,2.7973323,2.640349,4727,7159
2019_05_17,0_1th,3.4443014,2.1004732,7603,11197
2019_05_17,0_1th,3.5591311,2.3359213,5413,4479
2019_05_17,0_1th,2.941502,1.3463956,7547,11207
2019_05_17,0_1th,2.3708634,2.5164816,4052,6878
2019_05_17,0_1th,1.0893588,2.3952484,10044,8688
2019_05_17,0_1th,2.8751826,2.3677323,10431,8918
2019_05_17,0_1th,2.3204489,2.172076,3918,2199
2019_05_17,0_1th,1.7273918,1.2075458,9821,9409
2019_05_17,0_1th,0.6358498,2.2258215,4027,6606
2019_05_17,0_1th,2.4583,1.6178379,9106,6669
2019_05_17,0_1th,4.1485624,2.4787395,10006,10789
2019_05_17,0_1th,1.3637347,2.5925145,3500,3692
2019_05_17,0_1th,3.2755537,0.61089456,8816,11710
2019_05_17,0_1th,1.0331904,2.7086654,4821,4573
2019_05_17,0_1th,2.5179532,2.6682234,4392,6936
2019_05_17,0_1th,4.6600003,1.0350463,7645,11245
2019_05_17,0_1th,3.2840672,1.0980248,8744,11854
2019_05_17,0_1th,2.9904413,0.7342737,7704,10979
2019_05_17,0_1th,1.3989402,2.138238,4089,6852
2019_05_17,0_1th,1.9265476,2.6180146,3432,2105
2019_05_17,0_1th,1.9874427,2.4794154,6851,9480
2019_05_17,0_1th,0.9585275,2.6485283,8301,7156
2019_05_17,0_1th,3.8709671,2.2511275,11132,8231
2019_05_17,0_1th,2.056674,2.7641053,11664,8120
2019_05_17,0_1th,3.9765842,2.3909886,10519,10070
2019_05_17,0_1th,2.571085,2.716332,9533,8037
2019_05_17,0_1th,1.9855999,2.7434955,12642,7206
2019_05_17,0_1th,2.830158,2.7529378,11857,9442
2019_05_17,0_1th,3.59044,1.559775,8209,11317
2019_05_17,0_1th,0.5156667,2.4732547,11494,6587
2019_05_17,0_1th,4.63,2.0134525,11547,10438
2019_05_17,0_1th,1.6741949,2.357113,6724,8396
2019_05_17,0_1th,2.0711012,2.3779964,11493,10813
2019_05_17,0_1th,0.6405183,2.1472497,3426,3330
2019_05_17,0_1th,0.007231803,2.6271706,5335,4145
2019_05_17,0_1th,2.9741614,2.7570038,4214,3566
2019_05_17,0_1th,2.2566621,2.0520492,3547,3185
2019_05_17,0_1th,1.5172142,2.4330916,5136,5202
2019_05_17,0_1th,1.9201171,1.859158,9729,9529
2019_05_17,0_1th,0.5989479,2.6268387,3992,6616
2019_05_17,0_1th,1.8573624,2.6939979,4374,4832
2019_05_17,0_1th,1.1116477,2.340085,4439,3733
2019_05_17,0_1th,3.7134607,2.4582758,11194,8004
2019_05_17,0_1th,0.09642058,1.01965,4348,3915
2019_05_17,0_1th,1.9087994,1.5988921,6664,11195
2019_05_17,0_1th,0.5407561,2.7089734,3564,5353
2019_05_17,0_1th,0.31599417,1.8789854,10466,9944
2019_05_17,0_1th,1.6479757,2.3950853,3983,4641
2019_05_17,0_1th,3.1751885,2.4460845,5670,5069
